223.85.163.0/24	971659862599532612	2	14	3	2	0
223.85.164.0/24	971659862599532613	2	14	3	2	0
223.85.165.0/24	971659862599532614	2	14	3	2	0
223.85.166.0/24	971659862599532615	2	14	3	2	0
223.85.167.0/24	971659862599532616	2	14	3	2	0
223.85.168.0/24	971659862599532617	2	14	3	2	0
223.85.169.0/24	971659862599532618	2	14	3	2	0
223.85.170.0/24	971659862599532619	2	14	3	2	0
223.85.171.0/24	971659862599532620	2	14	3	2	0
223.85.172.0/24	971659862599532621	2	14	3	2	0
223.85.173.0/24	971659862599532622	2	14	3	2	0
223.85.174.0/24	971659862599532623	2	14	3	2	0
223.85.175.0/24	971659862599532624	2	14	3	2	0
223.85.176.0/24	971659862599532625	2	14	3	2	0
223.85.177.0/24	971659862599532626	2	14	3	2	0
223.85.178.0/24	971659862599532627	2	14	3	2	0
223.85.179.0/24	971659862599532628	2	14	3	2	0
223.85.180.0/24	971659862599532629	2	14	3	2	0
223.85.181.0/24	971659862599532630	2	14	3	2	0
223.85.182.0/24	971659862599532631	2	14	3	2	0
223.85.183.0/24	971659862599532632	2	14	3	2	0
223.85.184.0/22	971659862599532633	2	14	3	2	0
223.85.188.0/23	971659862599532634	2	14	3	2	0
223.85.190.0/24	971659862599532635	2	14	3	2	0
223.85.191.0/24	971659862599532636	2	14	3	2	0
223.85.192.0/24	971659862599532637	2	14	3	2	0
223.85.193.0/24	971659862599532638	2	14	3	2	0
223.85.194.0/24	971659862599532639	2	14	3	2	0
223.85.195.0/24	971659862599532640	2	14	3	2	0
223.85.196.0/24	971659862599532641	2	14	3	2	0
223.85.197.0/24	971659862599532642	2	14	3	2	0
223.85.198.0/24	971659862599532643	2	14	3	2	0
223.85.199.0/24	971659862599532644	2	14	3	2	0
223.85.200.0/24	971659862599532645	2	14	3	2	0
223.85.201.0/24	971659862599532646	2	14	3	2	0
223.85.202.0/24	971659862599532647	2	14	3	2	0
223.85.203.0/24	971659862599532648	2	14	3	2	0
223.85.204.0/24	971659862599532649	2	14	3	2	0
223.85.205.0/24	971659862599532650	2	14	3	2	0
223.85.206.0/24	971659862599532651	2	14	3	2	0
223.85.207.0/24	971659862599532652	2	14	3	2	0
223.85.208.0/24	971659862599532653	2	14	3	2	0
223.85.209.0/24	971659862599532654	2	14	3	2	0
223.85.210.0/24	971659862599532655	2	14	3	2	0
223.85.211.0/24	971659862599532656	2	14	3	2	0
223.85.212.0/24	971659862599532657	2	14	3	2	0
223.85.213.0/24	971659862599532658	2	14	3	2	0
223.85.214.0/24	971659862599532659	2	14	3	2	0
223.85.215.0/24	971659862599532660	2	14	3	2	0
223.85.216.0/24	971659862599532661	2	14	3	2	0
223.85.217.0/24	971659862599532662	2	14	3	2	0
223.85.218.0/24	971659862599532663	2	14	3	2	0
223.85.219.0/24	971659862599532664	2	14	3	2	0
223.85.220.0/24	971659862599532665	2	14	3	2	0
223.85.221.0/24	971659862599532666	2	14	3	2	0
223.85.222.0/24	971659862599532667	2	14	3	2	0
223.85.223.0/24	971659862599532668	2	14	3	2	0
223.85.224.0/23	971659862599532669	2	14	3	2	0
223.85.226.0/24	971659862599532670	2	14	3	2	0
223.85.227.0/24	971659862599532671	2	14	3	2	0
223.85.228.0/24	971659862599532672	2	14	3	2	0
223.85.229.0/24	971659862599532673	2	14	3	2	0
223.85.230.0/24	971659862599532674	2	14	3	2	0
223.85.231.0/24	971659862599532675	2	14	3	2	0
223.85.232.0/24	971659862599532676	2	14	3	2	0
223.85.233.0/24	971659862599532677	2	14	3	2	0
223.85.234.0/24	971659862599532678	2	14	3	2	0
223.85.235.0/24	971659862599532679	2	14	3	2	0
223.85.236.0/24	971659862599532680	2	14	3	2	0
223.85.237.0/24	971659862599532681	2	14	3	2	0
223.85.238.0/24	971659862599532682	2	14	3	2	0
223.85.239.0/24	971659862599532683	2	14	3	2	0
223.85.240.0/24	971659862599532684	2	14	3	2	0
223.85.241.0/24	971659862599532685	2	14	3	2	0
223.85.242.0/24	971659862599532686	2	14	3	2	0
223.85.243.0/24	971659862599532687	2	14	3	2	0
223.85.244.0/24	971659862599532688	2	14	3	2	0
223.85.245.0/24	971659862599532689	2	14	3	2	0
223.85.246.0/24	971659862599532690	2	14	3	2	0
223.85.247.0/24	971659862599532691	2	14	3	2	0
223.85.248.0/24	971659862599532692	2	14	3	2	0
223.85.249.0/24	971659862599532693	2	14	3	2	0
223.85.250.0/24	971659862599532694	2	14	3	2	0
223.85.251.0/24	971659862599532695	2	14	3	2	0
223.85.252.0/24	971659862599532696	2	14	3	2	0
223.85.253.0/24	971659862599532697	2	14	3	2	0
223.85.254.0/24	971659862599532698	2	14	3	2	0
223.85.255.0/24	971659862599532699	2	14	3	2	0
223.86.0.0/24	971659862599532700	2	14	3	2	0
223.86.1.0/24	971659862599532701	2	14	3	2	0
223.86.2.0/24	971659862599532702	2	14	3	2	0
223.86.3.0/24	971659862599532703	2	14	3	2	0
223.86.4.0/24	971659862599532704	2	14	3	2	0
223.86.5.0/24	971659862599532705	2	14	3	2	0
223.86.6.0/23	971659862599532706	2	14	3	2	0
223.86.8.0/24	971659862603726848	2	14	3	2	0
223.86.9.0/24	971659862603726849	2	14	3	2	0
223.86.10.0/24	971659862603726850	2	14	3	2	0
223.86.11.0/24	971659862603726851	2	14	3	2	0
223.86.12.0/24	971659862603726852	2	14	3	2	0
223.86.13.0/24	971659862603726853	2	14	3	2	0
223.86.14.0/24	971659862603726854	2	14	3	2	0
223.86.15.0/24	971659862603726855	2	14	3	2	0
223.86.16.0/22	971659862603726856	2	14	3	2	0
223.86.20.0/24	971659862603726857	2	14	3	2	0
223.86.21.0/24	971659862603726858	2	14	3	2	0
223.86.22.0/24	971659862603726859	2	14	3	2	0
223.86.23.0/24	971659862603726860	2	14	3	2	0
223.86.24.0/24	971659862603726861	2	14	3	2	0
223.86.25.0/24	971659862603726862	2	14	3	2	0
223.86.26.0/24	971659862603726863	2	14	3	2	0
223.86.27.0/24	971659862603726864	2	14	3	2	0
223.86.28.0/24	971659862603726865	2	14	3	2	0
223.86.29.0/24	971659862603726866	2	14	3	2	0
223.86.30.0/24	971659862603726867	2	14	3	2	0
223.86.31.0/24	971659862603726868	2	14	3	2	0
223.86.32.0/24	971659862603726869	2	14	3	2	0
223.86.33.0/24	971659862603726870	2	14	3	2	0
223.86.34.0/24	971659862603726871	2	14	3	2	0
223.86.35.0/24	971659862603726872	2	14	3	2	0
223.86.36.0/24	971659862603726873	2	14	3	2	0
223.86.37.0/24	971659862603726874	2	14	3	2	0
223.86.38.0/24	971659862603726875	2	14	3	2	0
223.86.39.0/24	971659862603726876	2	14	3	2	0
223.86.40.0/24	971659862603726877	2	14	3	2	0
223.86.41.0/24	971659862603726878	2	14	3	2	0
223.86.42.0/24	971659862603726879	2	14	3	2	0
223.86.43.0/24	971659862603726880	2	14	3	2	0
223.86.44.0/24	971659862603726881	2	14	3	2	0
223.86.45.0/24	971659862603726882	2	14	3	2	0
223.86.46.0/24	971659862603726883	2	14	3	2	0
223.86.47.0/24	971659862603726884	2	14	3	2	0
223.86.48.0/21	971659862603726885	2	14	3	2	0
223.86.56.0/21	971659862603726886	2	14	3	2	0
223.86.64.0/24	971659862603726887	2	14	3	2	0
223.86.65.0/24	971659862603726888	2	14	3	2	0
223.86.66.0/24	971659862603726889	2	14	3	2	0
223.86.67.0/24	971659862603726890	2	14	3	2	0
223.86.68.0/24	971659862603726891	2	14	3	2	0
223.86.69.0/24	971659862603726892	2	14	3	2	0
223.86.70.0/24	971659862603726893	2	14	3	2	0
223.86.71.0/24	971659862603726894	2	14	3	2	0
223.86.72.0/21	971659862603726895	2	14	3	2	0
223.86.80.0/24	971659862603726896	2	14	3	2	0
223.86.81.0/24	971659862603726897	2	14	3	2	0
223.86.82.0/24	971659862603726898	2	14	3	2	0
223.86.83.0/24	971659862603726899	2	14	3	2	0
223.86.84.0/24	971659862603726900	2	14	3	2	0
223.86.85.0/24	971659862603726901	2	14	3	2	0
223.86.86.0/24	971659862603726902	2	14	3	2	0
223.86.87.0/24	971659862603726903	2	14	3	2	0
223.86.88.0/24	971659862603726904	2	14	3	2	0
223.86.89.0/24	971659862603726905	2	14	3	2	0
223.86.90.0/24	971659862603726906	2	14	3	2	0
223.86.91.0/24	971659862603726907	2	14	3	2	0
223.86.92.0/24	971659862603726908	2	14	3	2	0
223.86.93.0/24	971659862603726909	2	14	3	2	0
223.86.94.0/24	971659862603726910	2	14	3	2	0
223.86.95.0/24	971659862603726911	2	14	3	2	0
223.86.96.0/22	971659862603726912	2	14	3	2	0
223.86.100.0/24	971659862603726913	2	14	3	2	0
223.86.101.0/24	971659862603726914	2	14	3	2	0
223.86.102.0/24	971659862603726915	2	14	3	2	0
223.86.103.0/24	971659862603726916	2	14	3	2	0
223.86.104.0/24	971659862603726917	2	14	3	2	0
223.86.105.0/24	971659862603726918	2	14	3	2	0
223.86.106.0/24	971659862603726919	2	14	3	2	0
223.86.107.0/24	971659862603726920	2	14	3	2	0
223.86.108.0/24	971659862603726921	2	14	3	2	0
223.86.109.0/24	971659862603726922	2	14	3	2	0
223.86.110.0/24	971659862603726923	2	14	3	2	0
223.86.111.0/24	971659862603726924	2	14	3	2	0
223.86.112.0/24	971659862603726925	2	14	3	2	0
223.86.113.0/24	971659862603726926	2	14	3	2	0
223.86.114.0/24	971659862603726927	2	14	3	2	0
223.86.115.0/24	971659862603726928	2	14	3	2	0
223.86.116.0/24	971659862603726929	2	14	3	2	0
223.86.117.0/24	971659862603726930	2	14	3	2	0
223.86.118.0/24	971659862603726931	2	14	3	2	0
223.86.119.0/24	971659862603726932	2	14	3	2	0
223.86.120.0/21	971659862603726933	2	14	3	2	0
223.86.128.0/20	971659862603726934	2	14	3	2	0
223.86.144.0/24	971659862603726935	2	14	3	2	0
223.86.145.0/24	971659862603726936	2	14	3	2	0
223.86.146.0/24	971659862603726937	2	14	3	2	0
223.86.147.0/24	971659862603726938	2	14	3	2	0
223.86.148.0/24	971659862603726939	2	14	3	2	0
223.86.149.0/24	971659862603726940	2	14	3	2	0
223.86.150.0/24	971659862603726941	2	14	3	2	0
223.86.151.0/24	971659862603726942	2	14	3	2	0
223.86.152.0/24	971659862603726943	2	14	3	2	0
223.86.153.0/24	971659862603726944	2	14	3	2	0
223.86.154.0/24	971659862603726945	2	14	3	2	0
223.86.155.0/24	971659862603726946	2	14	3	2	0
223.86.156.0/24	971659862603726947	2	14	3	2	0
223.86.157.0/24	971659862603726948	2	14	3	2	0
223.86.158.0/24	971659862603726949	2	14	3	2	0
223.86.159.0/24	971659862603726950	2	14	3	2	0
223.86.160.0/23	971659862603726951	2	14	3	2	0
223.86.162.0/23	971659862603726952	2	14	3	2	0
223.86.164.0/24	971659862603726953	2	14	3	2	0
223.86.165.0/24	971659862603726954	2	14	3	2	0
223.86.166.0/24	971659862603726955	2	14	3	2	0
223.86.167.0/24	971659862603726956	2	14	3	2	0
223.86.168.0/22	971659862603726957	2	14	3	2	0
223.86.172.0/22	971659862603726958	2	14	3	2	0
223.86.176.0/24	971659862603726959	2	14	3	2	0
223.86.177.0/24	971659862603726960	2	14	3	2	0
223.86.178.0/24	971659862603726961	2	14	3	2	0
223.86.179.0/24	971659862603726962	2	14	3	2	0
223.86.180.0/24	971659862603726963	2	14	3	2	0
223.86.181.0/24	971659862603726964	2	14	3	2	0
223.86.182.0/24	971659862603726965	2	14	3	2	0
223.86.183.0/24	971659862603726966	2	14	3	2	0
223.86.184.0/24	971659862603726967	2	14	3	2	0
223.86.185.0/24	971659862603726968	2	14	3	2	0
223.86.186.0/24	971659862603726969	2	14	3	2	0
223.86.187.0/24	971659862603726970	2	14	3	2	0
223.86.188.0/24	971659862603726971	2	14	3	2	0
223.86.189.0/24	971659862603726972	2	14	3	2	0
223.86.190.0/24	971659862603726973	2	14	3	2	0
223.86.191.0/24	971659862603726974	2	14	3	2	0
223.86.192.0/24	971659862603726975	2	14	3	2	0
223.86.193.0/24	971659862603726976	2	14	3	2	0
223.86.194.0/24	971659862603726977	2	14	3	2	0
223.86.195.0/24	971659862603726978	2	14	3	2	0
223.86.196.0/22	971659862603726979	2	14	3	2	0
223.86.200.0/24	971659862603726980	2	14	3	2	0
223.86.201.0/24	971659862603726981	2	14	3	2	0
223.86.202.0/24	971659862603726982	2	14	3	2	0
223.86.203.0/24	971659862603726983	2	14	3	2	0
223.86.204.0/24	971659862603726984	2	14	3	2	0
223.86.205.0/24	971659862603726985	2	14	3	2	0
223.86.206.0/24	971659862603726986	2	14	3	2	0
223.86.207.0/24	971659862603726987	2	14	3	2	0
223.86.208.0/24	971659862603726988	2	14	3	2	0
223.86.209.0/24	971659862603726989	2	14	3	2	0
223.86.210.0/24	971659862603726990	2	14	3	2	0
223.86.211.0/24	971659862603726991	2	14	3	2	0
223.86.212.0/24	971659862603726992	2	14	3	2	0
223.86.213.0/24	971659862607921152	2	14	3	2	0
223.86.214.0/24	971659862607921153	2	14	3	2	0
223.86.215.0/24	971659862607921154	2	14	3	2	0
223.86.216.0/24	971659862607921155	2	14	3	2	0
223.86.217.0/24	971659862607921156	2	14	3	2	0
223.86.218.0/24	971659862607921157	2	14	3	2	0
223.86.219.0/24	971659862607921158	2	14	3	2	0
223.86.220.0/24	971659862607921159	2	14	3	2	0
223.86.221.0/24	971659862607921160	2	14	3	2	0
223.86.222.0/24	971659862607921161	2	14	3	2	0
223.86.223.0/24	971659862607921162	2	14	3	2	0
223.86.224.0/22	971659862607921163	2	14	3	2	0
223.86.228.0/22	971659862607921164	2	14	3	2	0
223.86.232.0/23	971659862607921165	2	14	3	2	0
223.86.234.0/23	971659862607921166	2	14	3	2	0
223.86.236.0/23	971659862607921167	2	14	3	2	0
223.86.238.0/23	971659862607921168	2	14	3	2	0
223.86.240.0/20	971659862607921169	2	14	3	2	0
223.87.0.0/24	971659862607921170	2	14	3	2	0
223.87.1.0/24	971659862607921171	2	14	3	2	0
223.87.2.0/24	971659862607921172	2	14	3	2	0
223.87.3.0/24	971659862607921173	2	14	3	2	0
223.87.4.0/24	971659862607921174	2	14	3	2	0
223.87.5.0/24	971659862607921175	2	14	3	2	0
223.87.6.0/24	971659862607921176	2	14	3	2	0
223.87.7.0/24	971659862607921177	2	14	3	2	0
223.87.8.0/24	971659862607921178	2	14	3	2	0
223.87.9.0/24	971659862607921179	2	14	3	2	0
223.87.10.0/24	971659862607921180	2	14	3	2	0
223.87.11.0/24	971659862607921181	2	14	3	2	0
223.87.12.0/24	971659862607921182	2	14	3	2	0
223.87.13.0/24	971659862607921183	2	14	3	2	0
223.87.14.0/24	971659862607921184	2	14	3	2	0
223.87.15.0/24	971659862607921185	2	14	3	2	0
223.87.16.0/24	971659862607921186	2	14	3	2	0
223.87.17.0/24	971659862607921187	2	14	3	2	0
223.87.18.0/24	971659862607921188	2	14	3	2	0
223.87.19.0/24	971659862607921189	2	14	3	2	0
223.87.20.0/24	971659862607921190	2	14	3	2	0
223.87.21.0/25	971659862607921191	2	14	3	2	0
223.87.21.128/25	971659862607921192	2	14	3	2	0
223.87.22.0/24	971659862607921193	2	14	3	2	0
223.87.23.0/24	971659862607921194	2	14	3	2	0
223.87.24.0/24	971659862607921195	2	14	3	2	0
223.87.25.0/24	971659862607921196	2	14	3	2	0
223.87.26.0/24	971659862607921197	2	14	3	2	0
223.87.27.0/24	971659862607921198	2	14	3	2	0
223.87.28.0/24	971659862607921199	2	14	3	2	0
223.87.29.0/24	971659862607921200	2	14	3	2	0
223.87.30.0/23	971659862607921201	2	14	3	2	0
223.87.32.0/24	971659862607921202	2	14	3	2	0
223.87.33.0/24	971659862607921203	2	14	3	2	0
223.87.34.0/24	971659862607921204	2	14	3	2	0
223.87.35.0/24	971659862607921205	2	14	3	2	0
223.87.36.0/24	971659862607921206	2	14	3	2	0
223.87.37.0/24	971659862607921207	2	14	3	2	0
223.87.38.0/24	971659862607921208	2	14	3	2	0
223.87.39.0/24	971659862607921209	2	14	3	2	0
223.87.40.0/24	971659862607921210	2	14	3	2	0
223.87.41.0/24	971659862607921211	2	14	3	2	0
223.87.42.0/24	971659862607921212	2	14	3	2	0
223.87.43.0/24	971659862607921213	2	14	3	2	0
223.87.44.0/24	971659862607921214	2	14	3	2	0
223.87.45.0/24	971659862607921215	2	14	3	2	0
223.87.46.0/24	971659862607921216	2	14	3	2	0
223.87.47.0/24	971659862607921217	2	14	3	2	0
223.87.48.0/24	971659862607921218	2	14	3	2	0
223.87.49.0/24	971659862607921219	2	14	3	2	0
223.87.50.0/24	971659862607921220	2	14	3	2	0
223.87.51.0/24	971659862607921221	2	14	3	2	0
223.87.52.0/24	971659862607921222	2	14	3	2	0
223.87.53.0/24	971659862607921223	2	14	3	2	0
223.87.54.0/24	971659862607921224	2	14	3	2	0
223.87.55.0/24	971659862607921225	2	14	3	2	0
223.87.56.0/24	971659862607921226	2	14	3	2	0
223.87.57.0/24	971659862607921227	2	14	3	2	0
223.87.58.0/24	971659862607921228	2	14	3	2	0
223.87.59.0/24	971659862607921229	2	14	3	2	0
223.87.60.0/24	971659862607921230	2	14	3	2	0
223.87.61.0/24	971659862607921231	2	14	3	2	0
223.87.62.0/24	971659862607921232	2	14	3	2	0
223.87.63.0/24	971659862607921233	2	14	3	2	0
223.87.64.0/24	971659862607921234	2	14	3	2	0
223.87.65.0/24	971659862607921235	2	14	3	2	0
223.87.66.0/24	971659862607921236	2	14	3	2	0
223.87.67.0/24	971659862607921237	2	14	3	2	0
223.87.68.0/24	971659862607921238	2	14	3	2	0
223.87.69.0/24	971659862607921239	2	14	3	2	0
223.87.70.0/24	971659862607921240	2	14	3	2	0
223.87.71.0/24	971659862607921241	2	14	3	2	0
223.87.72.0/23	971659862607921242	2	14	3	2	0
223.87.74.0/24	971659862607921243	2	14	3	2	0
223.87.75.0/24	971659862607921244	2	14	3	2	0
223.87.76.0/23	971659862607921245	2	14	3	2	0
223.87.78.0/24	971659862607921246	2	14	3	2	0
223.87.79.0/24	971659862607921247	2	14	3	2	0
223.87.85.0/24	971659862607921248	2	14	3	2	0
223.87.86.0/23	971659862607921249	2	14	3	2	0
223.87.88.0/21	971659862607921250	2	14	3	2	0
223.87.96.0/21	971659862607921251	2	14	3	2	0
223.87.104.0/21	971659862607921252	2	14	3	2	0
223.87.112.0/21	971659862607921253	2	14	3	2	0
223.87.120.0/23	971659862607921254	2	14	3	2	0
223.87.122.0/24	971659862607921255	2	14	3	2	0
223.87.123.0/24	971659862607921256	2	14	3	2	0
223.87.124.0/22	971659862607921257	2	14	3	2	0
223.87.128.0/22	971659862607921258	2	14	3	2	0
223.87.132.0/24	971659862607921259	2	14	3	2	0
223.87.133.0/24	971659862607921260	2	14	3	2	0
223.87.134.0/24	971659862607921261	2	14	3	2	0
223.87.135.0/24	971659862607921262	2	14	3	2	0
223.87.136.0/24	971659862607921263	2	14	3	2	0
223.87.137.0/24	971659862607921264	2	14	3	2	0
223.87.138.0/24	971659862607921265	2	14	3	2	0
223.87.139.0/24	971659862607921266	2	14	3	2	0
223.87.140.0/22	971659862607921267	2	14	3	2	0
223.87.144.0/24	971659862607921268	2	14	3	2	0
223.87.145.0/24	971659862607921269	2	14	3	2	0
223.87.146.0/24	971659862607921270	2	14	3	2	0
223.87.147.0/24	971659862607921271	2	14	3	2	0
223.87.148.0/24	971659862607921272	2	14	3	2	0
223.87.149.0/24	971659862607921273	2	14	3	2	0
223.87.150.0/24	971659862607921274	2	14	3	2	0
223.87.151.0/24	971659862607921275	2	14	3	2	0
223.87.152.0/24	971659862607921276	2	14	3	2	0
223.87.153.0/24	971659862607921277	2	14	3	2	0
223.87.154.0/24	971659862607921278	2	14	3	2	0
223.87.155.0/24	971659862607921279	2	14	3	2	0
223.87.156.0/24	971659862607921280	2	14	3	2	0
223.87.157.0/24	971659862607921281	2	14	3	2	0
223.87.158.0/24	971659862607921282	2	14	3	2	0
223.87.159.0/24	971659862607921283	2	14	3	2	0
223.87.160.0/24	971659862607921284	2	14	3	2	0
223.87.161.0/24	971659862607921285	2	14	3	2	0
223.87.162.0/24	971659862607921286	2	14	3	2	0
223.87.163.0/24	971659862607921287	2	14	3	2	0
223.87.164.0/24	971659862607921288	2	14	3	2	0
223.87.165.0/24	971659862607921289	2	14	3	2	0
223.87.166.0/24	971659862607921290	2	14	3	2	0
223.87.167.0/24	971659862607921291	2	14	3	2	0
223.87.168.0/24	971659862607921292	2	14	3	2	0
223.87.169.0/24	971659862607921293	2	14	3	2	0
223.87.170.0/24	971659862607921294	2	14	3	2	0
223.87.171.0/24	971659862607921295	2	14	3	2	0
223.87.172.0/24	971659862612115456	2	14	3	2	0
223.87.173.0/24	971659862612115457	2	14	3	2	0
223.87.174.0/24	971659862612115458	2	14	3	2	0
223.87.175.0/24	971659862612115459	2	14	3	2	0
223.87.176.0/24	971659862612115460	2	14	3	2	0
223.87.177.0/24	971659862612115461	2	14	3	2	0
223.87.178.0/24	971659862612115462	2	14	3	2	0
223.87.179.0/24	971659862612115463	2	14	3	2	0
223.87.180.0/24	971659862612115464	2	14	3	2	0
223.87.181.0/24	971659862612115465	2	14	3	2	0
223.87.182.0/24	971659862612115466	2	14	3	2	0
223.87.183.0/24	971659862612115467	2	14	3	2	0
223.87.184.0/24	971659862612115468	2	14	3	2	0
223.87.185.0/24	971659862612115469	2	14	3	2	0
223.87.186.0/24	971659862612115470	2	14	3	2	0
223.87.187.0/24	971659862612115471	2	14	3	2	0
223.87.188.0/24	971659862612115472	2	14	3	2	0
223.87.189.0/24	971659862612115473	2	14	3	2	0
223.87.190.0/24	971659862612115474	2	14	3	2	0
223.87.191.0/24	971659862612115475	2	14	3	2	0
223.87.192.0/24	971659862612115476	2	14	3	2	0
223.87.193.0/24	971659862612115477	2	14	3	2	0
223.87.194.0/24	971659862612115478	2	14	3	2	0
223.87.195.0/24	971659862612115479	2	14	3	2	0
223.87.196.0/24	971659862612115480	2	14	3	2	0
223.87.197.0/24	971659862612115481	2	14	3	2	0
223.87.198.0/24	971659862612115482	2	14	3	2	0
223.87.199.0/24	971659862612115483	2	14	3	2	0
223.87.200.0/24	971659862612115484	2	14	3	2	0
223.87.201.0/24	971659862612115485	2	14	3	2	0
223.87.202.0/24	971659862612115486	2	14	3	2	0
223.87.203.0/24	971659862612115487	2	14	3	2	0
223.87.204.0/24	971659862612115488	2	14	3	2	0
223.87.205.0/24	971659862612115489	2	14	3	2	0
223.87.206.0/24	971659862612115490	2	14	3	2	0
223.87.207.0/24	971659862612115491	2	14	3	2	0
223.87.208.0/24	971659862612115492	2	14	3	2	0
223.87.209.0/24	971659862612115493	2	14	3	2	0
223.87.210.0/24	971659862612115494	2	14	3	2	0
223.87.211.0/24	971659862612115495	2	14	3	2	0
223.87.212.0/24	971659862612115496	2	14	3	2	0
223.87.213.0/24	971659862612115497	2	14	3	2	0
223.87.214.0/24	971659862612115498	2	14	3	2	0
223.87.215.0/24	971659862612115499	2	14	3	2	0
223.87.216.0/24	971659862612115500	2	14	3	2	0
223.87.217.0/24	971659862612115501	2	14	3	2	0
223.87.218.0/24	971659862612115502	2	14	3	2	0
223.87.219.0/24	971659862612115503	2	14	3	2	0
223.87.220.0/24	971659862612115504	2	14	3	2	0
223.87.221.0/24	971659862612115505	2	14	3	2	0
223.87.222.0/24	971659862612115506	2	14	3	2	0
223.87.223.0/24	971659862612115507	2	14	3	2	0
223.87.224.0/24	971659862612115508	2	14	3	2	0
223.87.225.0/24	971659862612115509	2	14	3	2	0
223.87.226.0/24	971659862612115510	2	14	3	2	0
223.87.227.0/24	971659862612115511	2	14	3	2	0
223.87.228.0/24	971659862612115512	2	14	3	2	0
223.87.229.0/24	971659862612115513	2	14	3	2	0
223.87.230.0/24	971659862612115514	2	14	3	2	0
223.87.231.0/24	971659862612115515	2	14	3	2	0
223.87.232.0/24	971659862612115516	2	14	3	2	0
223.87.233.0/24	971659862612115517	2	14	3	2	0
223.87.234.0/24	971659862612115518	2	14	3	2	0
223.87.235.0/24	971659862612115519	2	14	3	2	0
223.87.236.0/24	971659862612115520	2	14	3	2	0
223.87.237.0/24	971659862612115521	2	14	3	2	0
223.87.238.0/24	971659862612115522	2	14	3	2	0
223.87.239.0/24	971659862612115523	2	14	3	2	0
223.87.240.0/24	971659862612115524	2	14	3	2	0
223.87.241.0/24	971659862612115525	2	14	3	2	0
223.87.242.0/24	971659862612115526	2	14	3	2	0
223.87.243.0/24	971659862612115527	2	14	3	2	0
223.87.244.0/24	971659862612115528	2	14	3	2	0
223.87.245.0/24	971659862612115529	2	14	3	2	0
223.87.246.0/24	971659862612115530	2	14	3	2	0
223.87.247.0/24	971659862612115531	2	14	3	2	0
223.87.248.0/24	971659862612115532	2	14	3	2	0
223.87.249.0/24	971659862612115533	2	14	3	2	0
223.87.250.0/24	971659862612115534	2	14	3	2	0
223.87.251.0/24	971659862612115535	2	14	3	2	0
223.87.252.0/24	971659862612115536	2	14	3	2	0
223.87.253.0/24	971659862612115537	2	14	3	2	0
223.87.254.0/23	971659862612115538	2	14	3	2	0
223.103.9.0/24	971659862612115539	2	14	3	2	0
223.104.9.0/24	971659862612115540	2	14	3	2	0
120.209.129.156/31	971659862612115541	2	18	3	2	0
36.161.0.0/16	971659862612115542	2	18	3	2	0
111.39.232.0/24	971659862612115543	2	18	3	2	0
112.29.128.0/24	971659862612115544	2	18	3	2	0
112.29.129.0/24	971659862612115545	2	18	3	2	0
112.29.130.0/24	971659862612115546	2	18	3	2	0
112.29.131.0/24	971659862612115547	2	18	3	2	0
112.29.132.0/27	971659862612115548	2	18	3	2	0
112.29.132.32/27	971659862612115549	2	18	3	2	0
112.29.133.0/28	971659862612115550	2	18	3	2	0
112.29.134.0/26	971659862612115551	2	18	3	2	0
112.29.135.0/24	971659862612115552	2	18	3	2	0
112.29.136.0/24	971659862612115553	2	18	3	2	0
112.29.137.0/24	971659862612115554	2	18	3	2	0
112.29.138.0/24	971659862612115555	2	18	3	2	0
112.29.139.0/24	971659862612115556	2	18	3	2	0
112.29.140.0/24	971659862612115557	2	18	3	2	0
112.29.141.0/24	971659862612115558	2	18	3	2	0
112.29.142.0/24	971659862612115559	2	18	3	2	0
112.29.143.0/24	971659862612115560	2	18	3	2	0
112.29.144.0/24	971659862612115561	2	18	3	2	0
112.29.145.0/24	971659862612115562	2	18	3	2	0
112.29.146.0/24	971659862612115563	2	18	3	2	0
112.29.147.0/25	971659862612115564	2	18	3	2	0
112.29.147.128/28	971659862612115565	2	18	3	2	0
112.29.147.144/28	971659862612115566	2	18	3	2	0
112.29.147.160/27	971659862612115567	2	18	3	2	0
112.29.147.192/26	971659862612115568	2	18	3	2	0
112.29.148.0/24	971659862612115569	2	18	3	2	0
112.29.149.0/24	971659862612115570	2	18	3	2	0
112.29.150.0/25	971659862612115571	2	18	3	2	0
112.29.150.128/25	971659862612115572	2	18	3	2	0
112.29.151.0/24	971659862612115573	2	18	3	2	0
112.29.152.0/24	971659862612115574	2	18	3	2	0
112.29.153.0/27	971659862612115575	2	18	3	2	0
112.29.153.32/28	971659862612115576	2	18	3	2	0
112.29.153.48/28	971659862612115577	2	18	3	2	0
112.29.153.64/26	971659862612115578	2	18	3	2	0
112.29.160.0/24	971659862612115579	2	18	3	2	0
112.29.161.0/24	971659862612115580	2	18	3	2	0
112.29.162.0/24	971659862612115581	2	18	3	2	0
112.29.163.0/24	971659862612115582	2	18	3	2	0
112.29.164.0/24	971659862612115583	2	18	3	2	0
112.29.165.0/24	971659862612115584	2	18	3	2	0
112.29.166.0/24	971659862612115585	2	18	3	2	0
112.29.167.0/24	971659862612115586	2	18	3	2	0
112.29.168.0/24	971659862612115587	2	18	3	2	0
112.29.169.0/24	971659862612115588	2	18	3	2	0
112.29.192.0/18	971659862612115589	2	18	3	2	0
